review,stars,sentiment
"compró la versión de la batería hace más de un año. la fecha en la parte posterior es enero de 2018.hace unos días comenzó a hacer 3 pitidos (mal funcionamiento). saqué la batería y me aseguré de que fuera buena y la puse de nuevo. el pitido se detuvo. pero anoche a las 2 de la mañana comenzó a hacer 5 pitidos (final de la vida). qué porquería. fabricantes en estos días sólo quieren ganar dinero mediante la venta de juncos para que usted tiene que gastar dinero una y otra vez para comprar otros nuevos.la peor parte no es el dinero desperdiciado, sino que va al relleno de tierra para contaminar el planeta. todas las conversaciones sobre el ahorro de la planta deben comenzar con la fabricación de bienes duraderos",1,0
"el producto no era como se muestra en la imagen. el que se muestra tiene un compartimento de baterías que se abre desde la parte delantera y toma dos pilas aa. el producto recibido el compartimento de la batería está en la parte posterior y toma una batería de 9 voltios. estábamos reemplazando un detector de monóxido de carbono caducado y pensamos que recibiríamos lo que se mostró. este es del mismo tamaño, pero los orificios de montaje en la parte posterior están más separados por lo que tuvimos que mover los tornillos de montaje. los detectores probablemente estén bien, pero habría preferido recibir el artículo como se muestra en la imagen.",2,0
"le doy a este producto una estrella porque, una vez que use un poco de ingenio, funcionará. sin embargo, nunca lo recomendaría como un producto de calidad, ya que es frustantemente defectuoso en su construcción.artículo recibido: 14 de febrero de 2014positivos: después de una hora de averiguar que es un pedazo de basura, si pulsa el botón de prueba, emitirá un pitido.negativos: a diferencia de lo que otros han dicho, la tapa de la batería no es un problema. después de todo, una vez que abras la tapa una vez y la cierras durante los próximos 5 años, ¿a quién le importa qué tan resistente sea la tapa de la batería?sin embargo, el primer y principal problema es que las baterías de 9v no harán clic en su lugar. a medida que se esfuerza por intentar hacerlo, probablemente activará la alarma cada vez que las baterías hagan algún contacto, aunque no están firmemente activadas. así que arreglé un pequeño trozo de papel enrollado en la parte posterior de la batería de 9v, cerré la tapa de la batería y probé la unidad. funcionó así, en lugar de devolver este pedazo de basura, decidí seguir adelante e instalarlo.el segundo problema fue que, después de hacer 2 agujeros en la pared usando el diagrama del fabricante, se da cuenta rápidamente de que es para un modelo diferente y tiene que, de nuevo, improvisar. tuve que usar una hoja separada de papel y hacer mi propio diagrama de dónde hacer los agujeros. una vez que hice eso, la instalación fue muy fácil.",1,0
"acabo de darnos cuenta de que los detectores que compramos de amazon feb 2020 fueron fabricados en agosto de 2018. dado que solo tienen una vida útil de 7 años para empezar, las mías fueron entregadas con 5 años y medio. no deberían poder vender detectores con el 20% de su vida útil desaparecido. odio dar al detector en lugar del vendedor, pero este es un problema desenfrenado que first alert necesita abordar.",2,0
"tuve que devolverlos a todos. venían con baterías incluidas. no funcionan. #1 más la batería # 1 hizo chirp cuando presioné el botón de chirp de prueba. los detectores #2 y #3 no funcionarían con sus baterías. probado batería #1 en detectores #2 y #3 - sólo funcionó en #2. ahora el detector #1 con batería #1 ya no chirrá. cambié la batería #1 al detector #2 de nuevo y ahora que uno está de vuelta a ningún chirrido. estoy seguro de que tengo las baterías encajadas completamente en su lugar.exploré la casa y encontré mi nuevo 9 voltios y uno probablemente usado parcialmente 9 voltios. tampoco funciona en ningún detector.tal vez funcionan bien enchufados en la pared como estaba previsto, pero yo no intenté eso. ¿de qué sirve una batería de respaldo si no funciona? puedo verlo ahora, los bomberos entrarán en mi casa y todos estaremos muertos y dirán: «obviamente defectuoso».",1,0
"1) este tiene un embalaje típico de la cáscara de ostra. me lesioné mientras abrí con un cuchillo. en mi opinión, debe prohibirse el embalaje de la cáscara de ostra. 2) las instrucciones para abrir el compartimento de la batería no eran adecuadas. 3) era extremadamente, extremadamente difícil abrir los compartimentos de la batería. 4) era fácil insertar las baterías, pero de nuevo muy difícil retirarlas. 5) fue muy fácil de insertar las baterías, pero de nuevo muy difícil de quitar. difícil de cerrar los compartimentos de la batería. 6) como si eso no fuera suficiente, dos de las tres unidades no funcionaron. parecía que había contactos sueltos en el interior porque la luz roja parpadeará momentáneamente y luego desaparecerá. soy un miembro principal y compré numerosos artículos. esta tiene que ser la peor experiencia.",2,0
"este es un detector de co fácil de usar, ya que es del tipo plug-in. pedí tres pero uno de los tres tuvo un problema con el botón de reinicio del centro. no funcionaba y parecía ser fácilmente rompible con una pulsación dura para activar el detector. mientras estoy recibiendo un reemplazo, no estoy seguro de volver a comprar este detector de co.",2,0
esta escalera es para un sólo uso por lo cuál no se puede usar para practicar. se indica en la caja pero no en la descripción antes de comprarla. la tuve que devolver.,1,0
"exactamente como se describe, pero no funciona en mi casa de «construcción estándar del reino unido». mis paredes tienen más de 12 pulgadas de grosor. además, las fotos muestran la escalera enganchada a un marco de ventana, no a la pared. el diagrama de las instrucciones supone que no hay marco de ventana. personalmente, creo que la parte de peldaños de este sistema está muy bien diseñada, pero el mecanismo de gancho en la parte superior no es adecuado para las unidades de doble acristalamiento modernas. lamentablemente, compré el mío en octubre y lo regalé como regalo de navidad. no se probó hasta marzo... así que ese soy yo £40 de su bolsillo y no puedo devolverlo. pruebe el suyo lo antes posible si compra uno",2,0
"no cabe sobre una ventana estándar de doble acristalamiento con alféizar, debe decir esto en la descripción.",1,0
"es basura, ahí quedó asentado, es probable que lo tiré a la basura, al igual que mi dinero. nunca se pudo sincronizar, lo intente con 2 routers y 1 módem más de 10 veces siguiendo el manual. ninguno vez logro conectar. el proceso de conexión es poco ortodoxo en comparación de otros dispositivos. no lo compren, trataré de conseguir uno que si sirva.",1,0
"no funcionó eh comprado varios equipos de domótica y se cómo configurarlos este por más que lo intente y seguí instrucciones al pie de la letra no funcionaron, revise mi red cambie pilas entre muchas otras cosas y no funcionó estoy tramitando mi reembolso",1,0
"no se enlaza ni en android ni en ios, intenten en 2 redes 2.4g diferentes y nada, solo parpadea la luz y no se conecta, un fraude total. estoy tramitando mi reembolso espero no tener problemas",1,0
"caro para lo que es. 3 velcros y poco más a este precio es un abuso. no viene el extintor, pongan fotos reales e informen correctamente. decepcionante",1,0
"la calidad es buena, sin embargo, no viene el extintor.pongan fotos reales e informen correctamente. en todas las fotos sale el extintor y no menciona que no lo incluye en la descripción. incluso el titulo dice ""extintor"" , no ""funda/amarre para extintor"". decepcionante",2,0
"publicacion engañosa, no viene el extintor y en todas las fotos sale, ademas q en el titulo dice extintor, no dice funda de extintor.",1,0
"información del producto confusa, no trae el extintor, es solo el velcro.",1,0
"no ha llegado mis pedido, uds lo confirman pero nunca llegó",1,0
"pedí este portaequipajes sobre otros porque en las fotos tiene una correa inferior que corre a través de la parte inferior del soporte del extintor para evitar que el extintor caiga a través del soporte. cuando recibí el mío hoy no hay correa y esta cosa encaja bastante vagamente en mi 2012 jeep wrangler barra rollo por lo que es un problema ya que las correas que realmente sostienen el extintor están sueltos y la mitad para tirar de ellos bastante apretado que parece basura, mis fotos se muestran con un kidde fa 110. hubiera pensado que a este precio habría sido mejor. no desperdicies tu dinero en esto, hay otros comparables por menos dinero aquí en amazon.",2,0
"así que... compré esto después de una falsa alarma de monóxido de carbono. no sé por qué, pero ahora cuando las baterías están instaladas, simplemente emite un pitido estable y la pantalla no se enciende. 0/5 esta cosa es basura caliente",1,0
estoy a punto de comprar un diferente este medidor es un juguete malgastando dinero o bien.,1,0
no funciona de mala calidad no comprar,1,0
"go care no se conectaría a mi iphone. además, las instrucciones que venían con el go care eran muy pobres a lo sumo.",1,0
se lo compré para mi mamá. tuvo que reemplazarlo porque el primero no funcionó y ahora el segundo ha funcionado cuando necesitaba usarlo.. muy inquietante. no confíe en esto para alguien con condiciones médicas extremas!! en realidad... no confíe en esto en absoluto!! este producto falló por completo varias veces!!¡ qué vergüenza por vender alarmas defectuosas!,1,0
"me parece un producto útil, pero el problema es que después de devolver 2 cajas porque venían con 2 alarmas cada uno con las pilas ya gastadas cuando me las repusieron llegaron otras vez 2 de las 8 alarmas con las pilas gastadas así que tuve que cambiarlas haciendo un gasto adicional.",1,0
