,review,stars
0,"Me gustaron mucho las bandas elásticas, tienen buena resistencia. Solo no vi un índice de cual es menos o mas resistente, pero se siente la tensión de las bandas",5
0,Se supone que compré 3 bandas distintas. Y me enviaron dos iguales del mismo color y la misma tensión.,1
0,"Tengo una caminadora Horizon que venía con uno de estos tubos cuando la compré, al preguntarle al técnico cuanto me costaba cada botella me dijo que cada una costaba lo que aquí cuesta el paquete de 3. Me alegra haberlo encontrado en Amazon porque no encontraba en ninguna otra parte, además de ser muy económico y de la misma marca de mi caminadora. Les recomiendo el silicón en botella en lugar del que viene en spray porque el otro es más difícil de poner ya que para que pueda funcionar el spray siempre tiene que estar en vertical y cuando viene en botella no tiene ese problema.",5
0,"El lubricante es bueno, funciona bien, pero es muy poca cantidad para el precio. Encontré otro más barato aquí y en mercado libre que no es de una marca reconocida pero lo probé y es la misma calidad.",3
0,"Funciona como debe, en mi caso es una caminadora Bodyfit, que necesita lubricarse cada 3-4 meses por el uso que le doy, y los tres botes que trae alcanzan para todo el año.El envío de amazon excelente como siempre.",5
0,"Justo el original, ideal para hacer mantenimiento a la caminadora",5
0,"Buen producto, cumple el proposito, una botella es mas que suficiente para lubricar la banda 2 veces.",4
0,"Es un ahorro enorme, solo de la aplicacion y medio bote eran 500 pesos. Ya con esto el ahorro es enorme y son exactamente los que usaban para el servicio a mi caminadora.",5
0,El paquete llego medio dañado y un frasco se estaba tirando solo perdio 10ml son de 40 y un frasco tenia 30. De ahi en fuera todo esta bien,4
0,"Bueno, bonito y barato. Dosificado y listo para usar. Elimina el tener que adivinar cuanto le tengo que poner a mi caminadora ya que viene graduada la botella",5
0,Tal cual la descripcion y excelente vendedor,5
0,"Funciona perfectamente, es un lubricante de alta calidad muy adecuado para caminadoras Horizontal, y seguramente para cualquiera otra de su tipo",5
0,"Sólo lo he usado una vez y todo parece bien, las bandas ayudan mucho para ajustarlo a la barra, hay que ver que sucede con el uso pero me gustó mucho. Muy buen precio, ya me preguntaron en el gimnasio dónde lo había comprado.",4
0,Se ve de muy buena calidad el articulo y el precio se me hizo muy bueno lo recomiendo altamente,5
0,Almohadilla cómoda y suave al tacto. Ideal para usar con la barra de ejercicios.,5
0,Esta muy cómodo para la smithMe encanto y el color bien lindo,5
0,"Me encanto .!!! Me permite realizar mis ejercicios sin mayor problema, así como a cargar mas peso.Cumple con el objetivo.",5
0,Súper cómodo y de buen material. Vale totalmente lo que cuesta.,5
0,"Buena densidad, punto negativo que no viene con bolsa y es difícil transportarlo",4
0,Perfecto complemento para mi equipo de gym,5
0,Todo bien,5
0,Buen Tamaño,5
0,Fantástico,5
0,"Lo he usado durante 1 hora en la bolsa pesada, 30 minutos en la bolsa pesada, y 45 minutos en la escaladora de escaleras más levantamiento de pesas. Realmente te hace concentrarte y concentrarte en tu respiración y usar energía innecesaria. Tengo la configuración en el más bajo en todos y todavía es aproximadamente la mitad de la ingesta de ninguna máscara en absoluto. Aumentará el tiempo de recuperación, la resistencia, la capacidad pulmonar y la capacidad de trabajar mientras su cuerpo está bajo estrés. Recomiendo esto solo para asistentes serios al gimnasio. Si estás fuera de forma, este producto no es para ti, ya que creará una inmensa cantidad de estrés en todo tu cuerpo. Esta máscara es ideal para la resistencia, HiIt y levantamiento de pesas. Sudo 2-3x más que la persona normal y en 3 minutos estoy echando sudor fuera de mi cara. Recomiendo esto, pero prepárate para un momento difícil.",5
0,"Esta máscara abraza mi cara. Es impresionante. Viene con 3 válvulas tubo de silicona. Es realmente cómodo. Estoy comprando esto para el gimnasio porque no soporto el «Covid Thong». De todos modos. Voy a estar usando esto durante mi entrenamiento,así que en lugar de hablar de lo que «no «usar en las tiendas para prevenir de COVID-19...Esta máscara definitivamente vale 35$. Vine por la noche... estaré levantando. Supuse que si alguien puede usar ropa interior sobre su cara... yo puedo usar una máscara de entrenamiento.Gastar los 35$, definitivamente vale la pena.",5
0,"Buena calidad de construcción, viene con un estuche de transporte duro muy bien construido. Sello decente, pero puede tomar algunos intentos para hacerlo bien.Da ejercicio desafiante incluso para un corredor experimentado con buena vo2max/cardio fitness.",5
0,"Esto le ayudará a controlar su respiración y si tiene experiencia en el ejercicio, puede usar los filtros que resisten su respiración, sin embargo, no use ninguno si es nuevo. La única llamada es que debe haber un mejor proceso/material donde se pueda lavar y secar sin tener que secar el material al aire.",4
0,fue muy bueno que llegó rápidamente a mi casa,5
0,Bueno,5
0,"Me encanta y odio este producto. Es genial que encaja bien lo odio porque me hace débil. Lo que no te mata te hace más fuerte, esto te hará más fuerte.",5
0,"Mi hijo solía regular su respiración y fortalecer sus pulmones. Said era difícil de usar al principio, pero tomó tiempo.",5
0,Difícil para mí respirar a través de,3
0,"100% satisfecho de la compra, llegó en perfectas condiciones, el personal de paqueteria muy amable, el producto cumple todas las especificaciones, de gran calidad, se los recomiendo mucho, no se arrepentirán.",5
0,"Muy buen producto , llego en tiempo y forma, la calidad es muy buena ,aunque es más diseñado para tu gimnasio en casa no encuentras diferencias con los accesorios que encuentras en los gimnasios , solo un detalle ,la barra tenía un defecto que no permitía el giro, pero lo solucioné yo mismo. Aun así le doy las 5 estrellas",5
0,"Al abrir el paquete quedé sorprendida, porque están bien elaboradas, pesan, no es material hueco, me encantaron, están en un excelente precio, en otras plataformas están caras. Me ha ayudado para ocuparlo en mi gimnasio casero.",5
0,"Le doy 4 estrellas por que llego ligeramente oxidada del centro giratorio del gancho, sin embargo con un poco de limpieza y engrasado quedo perfecta, es muy pesada y solida para ser suficientemente resistente, la calidad es premium.",4
0,Excelente relación de calidad y precio,5
0,La barra tiene el tamaño ideal para los ejercicios apropiados. Permite el giro para no lastimar las muñecas. Es un muy buen producto.,5
0,"Me parecio bastante buena la calidad de los productos. vale mucho la pena por el precio de menos de 800 pesos, los tres accesorios.",5
0,Muy buenos materiales y acabados. De excelente calidad,5
0,Son de buena calidad. Han resultado muy duraderas. Son iguales a las que encuentras en un gimnasio.,5
0,"Excelente calidad, durabilidad y acabados, es para morirse con ella.",5
0,"Completamente satisfecho de mi compra, el producto cumple todas las especificaciones, de gran calidad, se los super recomiendo!",5
0,Resistente,5
0,Todo bien gracias,5
0,As advertised. Works well.,-1
0,"Necesitaba los extremos limpiados y lubricados para girar lo suficientemente suave como para sentirse bien mientras se utiliza, pero sosteniendo bien hasta el momento. añadir un agarre de grasa y su mejor. Me gustaría que el marco fuera más profundo, cuando se usa para el entrenamiento de lucha de brazos, el marco golpea tu brazo justo detrás de tu muñeca y moretones lol.",4
0,Muy resistente. No se siente endeble. Soporta un buen peso. También a pesar de la fuerte construcción de acero es muy cómodo de usar. Diferencia notable en mi entrenamiento. Tiene muy buena versatilidad también. Definitivamente recomendaría este producto a amigos.,5
0,"This handle was purchased to replace the missing side of a pair. It is smaller than regular size, and it is obvious that the handle is asymmetrical, one side being noticeably longer than the other side. It is very difficult to grasp the handle properly. Very disappointed with product. Would not endorse at all!",-1
0,I knew it was a possibility that it would come rusted but I ordered anyway as the price point was great. When I received it the bag it was in was dirty and it was rusted. But it's still able to be used so for 10 bucks I'm not going to be upset. It still works. I tried to clean off what I could and called it good.,-1
0,"Apart from the rust under the spinning handle (which you don't really notice anyway since its under the handle) and the spotty chrome finish that was present on arrival, I think it's a fine handle for 10 bucks.",-1
0,"Bought for a handle attachment for a homemade cable pulley system. Does great, got a great weight capacity for what I'm using it for (cupping work for armwrestling). Can't see why it wouldn't work great for other things involving a home gym use. Also a great value.",-1
0,Producto entregado deficientemente,1
0,Muy fácil de usar,5
0,Muy bien,5
0,Este lubricante es muy muy bueno un gran producto y funciona bien,5
0,"¡Un salvavidas! Tengo una cinta de correr que una vez tengo que lubricar con la botella que vino. Mis instrucciones en la cinta de correr dicen que afloje cada lado de la cinta para que el cinturón se afloje hacia arriba y se levante, para que puedas colar una botella de lubricante allí debajo de ella y lubricarlo. Cuando la dificultad surge es después de lubricar la cinta de correr, usted tiene que volver a apretar la cinta de la cinta de correr desde el lado izquierdo y derecho, apretando los tornillos. Digamos que aflojaste cada lado por 10 vueltas, necesitarías 10 vueltas para apretarlo de nuevo. Para cualquiera que haya hecho esto, es agonizante tratar de igualar milímetro a milímetro ambos lados para que el cinturón no se mueva a un lado mientras la máquina está encendida. Necesitaba algo exactamente como esto, con la varita de extensión, así que no tuve que pasar por el dolor de cabeza de apretar/desapretar y podía simplemente colar la boquilla debajo del cinturón, como está, y lubricarlo sin tener que aflojar el cinturón y colar una botella lubricante debajo de él. Esto funcionó como un encanto y lo hice en menos de 5 minutos sin dolores de cabeza adicionales! Esto a veces se vende aquí por caro, pero si esperas, lo consigues por un precio razonable. ¡Vale la pena el dinero!",5
0,Llegué rápido. A $45 por una pequeña botella de lubricante es definitivamente caro en comparación con otros lubricantes de cinta de correr que he comprado anteriormente. Compré este producto específico con el único propósito de conseguir la botella con el tubo de aplicación (ya que parece que no puede comprarlos en ningún otro lugar) - de esa manera puedo rellenar con lubricante para cinta de correr mucho más económico una vez que este está hecho. El tubo de aplicación me ahorra tener que aflojar la cinta de correr.,2
