review,stars
"He sido cliente habitual de productos Koblenz pero esta vez me apareció como opción un Sola Basic.Reconozco que no sabía que era una marca nacional ni mucho menos conocía su existencia pero le di una oportunidad después de investigar.Por qué solo tres estrellas? Por que el diseño es raro. A menos que uses clavijas tradicionales (cosa que no traen algunas teles, las iPad, los celulares), se desaprovechan los espacios y terminas usando nada más 4 contactos. Por cierto, están muy duros y parece que se forza al conectar.",3
"Es de muy buen precio pero no creo que sea tan efectivo, es la primera vez que compró esta marca, me gusta que no hace nada de ruido, las clavijas no me agradan , todo entra forzado. Primero conecte un purificador de agua, se apagaba a cada rato, luego lo pase a la TV, al principio perfecto, pero después igual, se apagaba a cada rato. Acabe quitándolo.",3
"Es buen producto a secas, para cubrir la necesidad de tener una 'regleta' y punto. El cable es grueso, sin embargo la cantidad de Joules, ni es tan buena ni es tan alta. Cuidado con tener muchas cosas encendidas, porque no tiene fusible. Solo interruptor On/Off. El largo es menos que el indicado, ya que el conector en angulo (malo para Mexico en instalaciones sin 3er orificio de tierra) es muy estorboso.No hay led de encendido y apagado, y su interruptor lateral es muy pequeño. Apenas y mi dedo puede usarlo.No compraría de nuevo un modelo similar, pero porque NO se adapto a mi necesidad para la cocina.",3
"Las funciones qué tiene para los sensores, son bastante limitadas.",3
"Es mucho más grande de lo que esperaba y no entraba en el espacio de la cocina que quería usarlo, así que lo devolví pero el producto se ve muy bien y muy práctico",3
"En general, es bueno, su instalación requiere cualidades especiales.",3
"El producto es bueno, de hecho he tenido varios de modelos anteriores y me han durado bastantes años. En este caso la programación es un poco más complicada y la lógica de cómo meter las horas de riego y demás esta bastante enredada. El precio es adecuado.",3
"Estaba muy emocionado por esta compra. Pensé que me ahorraría mucho tiempo. Sin embargo, los tapones en la mayoría de las decoraciones de césped iluminadas no permiten que se enchufe más de 4 artículos. Para empeorar las cosas, la cubierta no se cierra ya que los enchufes son demasiado grandes. La advertencia también dice que no es para uso en zonas húmedas.",3
Varia un poco la precisión en el horario según como se conecte (de cabeza),3
"Conseguí este temporizador hace unos meses y lo configuró fácilmente, porque tenía las instrucciones conmigo cuando eran nuevos. Hubo un extraño problema de configuración, pero me había olvidado de él. Salta seis meses en el futuro y necesito moverme o cambiar el tiempo en unos pocos, y me doy cuenta de que no están pasando cuando se programan. Verifico todas las configuraciones nuevamente, confirmo que no hay mezcla con am pm, etc., y todo está bien. Aún así, no continuarán cuando estén programados para.Finalmente fui en línea para encontrar las instrucciones porque sabía que había algo extraño cuando las instalé por primera vez, y lo encontré. Estos temporizadores están configurados por defecto, para IGNORAR la configuración del programa, a menos que, después de todo programado, mantenga pulsado el botón de encendido/apagado durante 4 segundos para que entre en modo automático.Entonces, en su mayor parte, sí funcionan bien, PERO ¿POR QUÉ venderías un temporizador que no siga al programa a menos que recuerde específicamente hacer algo no obvio al configurarlos? Si hubiera un botón manual/automático separado, podría ver dónde podría hacerse evidente que puede tener que hacer algo, pero no hay ninguna indicación, aparte de en el manual, sobre cómo conseguir que el temporizador siga el programa que configuró. Sólo mis 2 centavos, ¿pero en serio?",3
"La primera vez que lo abrí noté que una de las bisagras de plástico estaba rota para que la caja no permanecería cerrada, un factor clave para conseguir uno de estos kits. Le puse cinta adhesiva para que al menos pueda usarla.Las cosas son bastante baratas. Está bien para un proyecto de feria de ciencias pero no es algo que quisiera usar en mi casa o en mi motocicleta. Tiene un precio bajo, así que lo estoy teniendo en cuenta y dando algunas estrellas. En este caso el bajo costo no logró proporcionar un buen valor en la ecuación de valor = calidad ÷ costo.",3
"El caso es débil. Porción metálica de conectores funcionalmente aceptable, pero la parte de moldeo de plástico no es de alta calidad, pero de nuevo, funcionalmente bien. Los conectores parecen tener un revestimiento de zinc de menor espesor. La próxima vez va a NAPA.",3
"Me decepcionaron, varios de los conectores no ejercen suficiente fuerza y se sueltan. No son todos, a lo mejor uno de cada tres me sale así. Igual están bien por el precio, pero no me convencieron tanto.",3
"Lo compre porque pensé que iba a ser mejor! resulto que es lo mismo pero con un diseño más compacto, tienen los mismo problemas que el anterior, es un problema cambiarle el tono de timbre, en algunos tonos casi no tienen el volumen adecuado, aún cuando en la app esta a todo volumen. Me parece que todo necesita una mejora y en este nuevo producto no han realizado nada a excepción de cambiar el diseño. Por lo mientras yo estoy pensando encaminar todo lo RING a otra cosa porque creo que otras marcas me ofrecen mejores cosas por el mismo precio.",3
"No detecta correctamente la señal oculta del WiFi. A pesar de estar pegado al modem, me indicó que la señal era muy débil y fue muy complicada y frustrante la configuración. No emite una buena señal al Ring Doorbell, a pesar de encontrarse muy cerca uno del otro, es decir, no está cumpliendo la función que debe realizar.",3
"Es mi buen timbre, aunque no da los 200 metros de cobertura que prometen para amplificar el wi-fi, aún así para que llegara mi red wifi a la puerta de mi casa tuve que poner otro repetidor, aunque también se debe a la distribución de ellos espacios en casa!",3
"No era lo que esperaba, realmente no mejoro la señal wifi en el ring doorbell.En cuanto a lo demás, es aceptable, fácil de instala, fácil configuracion",3
"Es muy práctico, pero tiene muy pocos sonidos y no suena lo suficientemente fuerte para escucharlo tal cual sucede con los timbres tradicionales.",3
"Al abrir el paquete todo se veía bien pero el boton que hace timbrar los receptores estaba despostillado de una orilla cromada, no se miraban usados pero este detalle me hizo regresar el pedido aunque volveré a probar suerte que ahora sí lleguen en buen estado ya que su funcionamiento me convenció.*Los probé a una distancia de unos 11 metros y de por medio había 3 muros de block y ambos receptores sonaron al presionar el botón de timbre. Tienen un diseño muy sencillo.*Los adquirí en color negro y tienen una luz color azul que sinceramente no se aprecia casi nada a menos que la habitación esté casi a oscuras, tanto en receptores como botón de timbre.*El nivel de sonido es muy bueno así como si nivel más bajo no haría despertar a un bebé aunque depende qué melodía escojas.*Los tonos son muy variados y algunos ""famosos"" como de navidad, carrera de caballos, sinfonías, etc... hay efectos de sonidos que suenan como campanas por 1.5 segs hasta otros que duran 12 segs aprox.*Basta con conectar los receptores a la luz y no necesita configuración o sincronización. En cuanto al botón de timbre también es una simple instalación con cinta doble cara o atornillarlo a la pared.*Lo único que me preocupa es la duración de la batería porque el tipo de batería incluida no se vende típicamente en un supermercado o tienda de autoservicio (ni en las famosas que inundan México), en otras tiendas online las encontré por $180 lo cual se me hace muy caro para una pila tan pequeña, ojala su duración sea prolongada.",3
"El problema es que hay veces que el timbre comienza sonar solo, supongo que ha de tener como un falso contacto.",3
"Básico y sencillo timbre, tiene muchas melodías, 4 niveles de volumen, una distancia de recepción de 20 m sin problemas, el botón es algo grande, pero los materiales son bastante frágiles, hay que tener cuidado cuando se abre o cierra, yo le rompí una patita, pero aún así cierra, solo incluye 2 tornillos, son muy cortos, hay que conseguir un par más largo y taquetes para su fijación adecuada. La proreccion a la intemperie es suficiente.",3
"Así que compré esto para reparar un taladro B&D Matrix. Aunque funcionó, me di cuenta de que los rpms eran un poco lentos para usar ciertos accesorios, como las sierras. Podría estar bien para usarlo como destornillador ahora, pero he comprado un motor de 10.000 rpm para reemplazar este.",3
Todo llegó antes del tiempo acordado detalle los transistores vienen revueltos y la caja es de lo más sencillo abría que ponerse en otra caja y lo mejor organizar pero por el precio está bien,3
"Este indicador puede ser muy conveniente para comprobar el nivel de gas de su cilindro. Por otro lado, el nivel puede variar mucho dependiendo de las desviaciones de temperatura exterior. Le aconsejo que llene su cilindro cuando la aguja del indicador esté casi en el amarillo. De lo contrario, puede sorprenderse de que no tenga propano en medio de la cocción.",3
No funciona para mexico no es compatible.,3
"Los medidores de propano solo son útiles a veces. Compré esto para tener una buena idea de cuándo necesitaba cambiar tanques de propano para mi caravana. Descubrí que cuando hace frío (así como en cualquier momento que vamos de camping), el propano se condensa y se convierte en un formato líquido, y cuando se calienta se expande. El tipo Amerigas me estaba explicando esto cuando estaba llenando mi último tanque. Me dijo que cuando se haya condensado el medidor leerá mucho más bajo, pero al mismo tiempo no se puede sacar todo el propano cuando hace frío ya que cambió de gas a forma líquida. Lo inverso ocurre en el calor, el indicador leerá demasiado alto ya que el gas se ha expandido. Sobre todo, te recomiendo que ahorres tu dinero confía en el viejo método... Recoge la lata, si es pesada, eres bueno si su luz es mejor llenarla. También encontrar un Amerigas o lugar de recarga similar, porque solo te cobran por lo que usaste, y mantente alejado de los intercambios de propano, he recibido un par de tanques de propano que ni siquiera funcionaron, la válvula había ido mal en ellos.",3
