,review,stars
0,"No es buena compra porque llegó con muchas latas golpeadas y reventadas, tan es así que la persona de paquetería me dijo si quería recibirlas o no para devolverlas por el daño, y yo dije que no las recibía por el daño de las latas y ahora me he quedado sin las latas que compre (24 piezas) y sin el dinero que han costado",2
0,"No se a que se deba pero el servicio de paqueteria últimamente deja mucho que desear, compre cuatro paquetes de 24 y para empezar lo dividió en dos el primero de tres paquetes el cual me llego después de 15 días y el segundo parte aun no me llega, las latas de cocas llegaron todas revueltas fuera de su empaque y totalmente golpeadas.",2
0,"Contento con la compra, si es pequeña pero ya te dicen que es de 235 ml.",5
0,"Me encantan estas latitas porque son ideales para cuando tienes antojo de Coca-Cola pero no tomas mucha y no quieres desperdiciar. Tienen el sabor original, no el de menos azúcar que sabe raro. El paquete de 8 está en unos 80 pesos en el súper, así que con este te ahorras unos 50 pesos, y si pides en Planea y Ahorra, prácticamente te saldría un 8-pack gratis (considerando los precios del supermercado).",5
0,"El empaque dice sabor original sin embargo se refiere a la variante sin azúcar, Dependiendo de quien la fabrique la Coca Cola varia en sabor debido al porcentaje de edulcorantes que tiene; actualmente únicamente las variarentes retornables (al menos en Chiapas) son las que contienen azúcar de caña. Si buscas el sabor ""original"" de coca cola solo lo encontrarás en presentaciones de vidrio retornables.El producto llego bien, sin ningún daño y a tiempo.",5
0,"Fake information. Este producto anunciado pomposamente como ""sabor original"" no tiene de original NI las letras impresas en la lata!! Para ese chiste mejor voy al súper a comprarlo. Inicié la compra en línea con la búsqueda de ""CocaCola CON azúcar"" precisamente para diferenciar las latas que me enviaron que traen la leyenda ""menos azúcar"" y que indican claramente que el contenido NO TIENE EL SABOR ORIGINAL.",2
0,"Llego la caja golpeada cosa rara y varias latas infladas, de las 24 como 6 u 8 están así pero como las necesitaba usar no pedí un cambio. Deben ser mas cuidadosos con eso.",3
0,"Si bien puedes comprar este producto por pieza y de forma habitual, la opción de pedido iterativo a manera de suscripción, es extremadamente conveniente ya que resulta más barato, las recibes con la periodicidad que tu elijas (por ejemplo 2 paquetes 1 vez al mes) hasta la puerta de tu casa, en excelentes condiciones y puedes modificar o cancelar el plan en el momento que tu quieras, lo recomiendo ampliamente.",5
0,"Pues qué puedo decir de coca cola, más bien, tenía mis reservas del envio, pero llego bien empaquetado no estaban agitadas y en tiempo de entrega fue correcto. Los productos light suelen tener una fecha de caducidad restringida (antes no lo sabía) por eso me preocupaba que llegaran caducados, pero mi sorpresa es que llegaron con 5 meses de caducidad, que me parece muy bueno para el consumo. Muy satisfecha con mi compra.",5
0,"Excelente precio por 24 latas de refresco sin azúcar, el único pero que encuentro es que no la mandan asegurada, son las latas envueltas en plástico con la dirección pegada en la parte superior, me llegaron algunas latas maltratadas a punto de salir de la envoltura, creo deberían ponerlas en una cajita.Respecto al sabor, no encuentro mucha diferencia con la original, así que es una forma de sustituir ese mal hábito que tengo por los refrescos de la marca, especialmente los de cola.",5
0,"Feliz con mi compra. Las latas vienen en excelente estado, cero abolladuras y con una caducidad de 2 meses. Hice mi pedido el 30 de julio 2020, llegaron el 31 y traen una fecha de vencimiento hasta el 27 de septiembre de 2020. Buena relación calidad - precio. Son 24 cocas de 235 ml cada una. 100% las volvería a comprar",5
0,"El sabor es igual al de las tiendas, viene a temperatura ambiente pero al ser producto enlatado solo basta con meter al refrigerador, bien empacado todas las latas en buen estado, junto con otros 9 artículos aproveche las ofertas de Amazon del 10% ¿productos básicos a domicilio? Yo me apunto",5
0,"el sabor , inigualable, más porque viene en lata, desafortunadamente, es tan poco lo que contiene, casi un tercio de una de 600 ml que terminas comprando mejor en la tienda la de 3 litros. La verdad es que es una mala relación costo beneficio, ya que para comer bien terminas tomándote 2 o 3, y a veces hasta las visitas terminan haciendo un laterío que tampoco será muy ecológico. Ni hablar si fueran por lo menos de 355 ml estarían perfectas. Vale la pena más otras opciones",2
0,"Me gusta el sabor de la Coca sin azúcar ya que aunque sé que no es un producto sano, me permite disfrutarlo sin tanto remordimiento.Esta presentación en particular me gustó ya que considero que es la cantidad necesaria que al menos para mí debo consumir. Además que el tamaño es perfecto para poder almacenarlo y así poder ofrecer algo de beber a las visitas.",5
0,"Llevo aproximadamente 4 meses con la compra programada y siempre me llegaron en caja, esta vez solo los emplazaron y con el plástico no me di cuenta que venía una lata literalmente partida en dos , al ser alimento no entra a devoluciones o reemplazo pero al menos empaquen bien este tipo de productos",5
0,"Llega rapido, sin golpes. Las cocas son chiquitas asi que no son ni un vaso, pero esta bien para no tomar tanta! Buen precio y mas utilizando el planea y ahorra cada mes.",5
0,"El producto no tiene problema cuando tiene fecha de caducidad oportuna, pero me molestó sobremanera comprar esta leche el 15 de marzo y recibirla con fecha de caducidad del 25 de marzo. ¡Para esas gracias, mejor la compro fresca!",1
0,"El precio fue bueno, pague $15 por litro y tomando en cuenta la marca, es muy buen precio, lo malo, pedí 24 litros de leche, pero la caducidad es dentro de 11 días, tuve que repartir entre la familia para no desperdiciarla.",2
0,"Leche de buena calidad solo que me fui con la finta de que era de 750ml y no de 1l por empaque. Uno anda acostumbrado a que los cartones de leche sean de a litro, pero estos son de 750ml, chéquenlos bien, yo no me fijé, pero la culpa la tuve yo, aún así estoy satisfecho por la calidad del producto, sabor y llegó sin contratiempos.",5
0,Pésimo producto,1
0,"El producto es excelente y el sabor igual. Tengo años comprando Santa Clara y al ver la promoción aquí decidí aprovechar. El envío fue rápido (1 día con prime) y todo bien, no viene maltratado ni derramado.Voy a estar actualizando las fotos con la fecha de caducidad en la que me llegan a mí.Actualizaciones:Compré 4 cajas el 12 de junio 2020 y todas llegaron con caducidad hasta el 25/SEP/2020.Super contento de que ya entra en el programa ""Planea y ahorra"", ahorré 40 pesos por caja (comparado con el precio en Sams), ¡aprovechen!Sin duda seguiré comprando por aquí además de que llega hasta tu casa y no tienes que cargar.¡Gracias Amazon!",5
0,"Creí haber encontrado una ganga!!!!En estos momentos de contingencia por el COVID-19, cuando lo que uno lo más que procura es a su familia, por evitar salir a tiendas, busqué en Amazon leche y dí con este producto que compré.No te engañan, cumplen con la descripción del producto, son paquetes con envases de 750 ml.Mi error fue ver los comentarios, las calificaciones y las fotos del producto, y peor aún ""si compras 4 paquetes tienes un 10% de descuento adicional"" y para pronto que las compro. Seguro estaba que ya tenía leche para rato. Llegó en tiempo y cuando tocan a mi puerta y veo la camioneta de Amazon, contento comento que me deje el paquete, más tarde yo lo metía (así ni el repartidor ni yo tendríamos que acercarnos). Para la noche, al abrir la caja: como la gasolina... litros de 750 ml. JajajajajajaSólo es recomendación leer bien la descripción para que no te pase lo que a un servidor, si hubiera puesto atención, al darme cuenta que no sen botes de a litro, estoy seguro no los habría comprado, mucho menos 4 paquetes. No tengo justificación, no fui engañado, pero alguna vez has vistos botes de leche en el súper de 750 ml?",1
0," NECESITO QUE VENGAN A RECOGER SU MUGRERO, LA LECHE ESTA HECHADA A PERDERHoy 20 de Septiembre. así llegó el paquete, por eso estoy comprando por caja, para que los botes no pasen por muchas manos.Pedido anterior.No me habían preguntado, pero ya no la estoy pidiendo, porque estaba la caja de afuera seca y adentro un bote golpeado y mojado, al abrirlas dos botes estaban hachadas a perder y tire todas, los envases estaban muy aguados de tanta humedad.",1
0,"La relación del precio con el tamaño es justa, ya que no es la presentación convencional de 1l, y aún así creo que es barato. Me gusta el sabor de esta leche deslactosada, en comparación con otras marcas, ya que hay otras que parecen aguadas.",4
0,"Buen producto en cuanto a calidad y sabor, el precio es el mismo que en cualquier tienda. Lo que no me gustó fue la prontitud de la fecha de caducidad, sólo 30 dias, siendo un tetraoack considero que es muy próxima",3
0,"Pedí esta leche porque es la que siempre compramos en esta casa, el sabor y presentacion nos paracen muy buenos.Me preocupaban un poco los comentarios diciendo que les llegaba caduca o cosas por el estilo. Yo les puedo decir que llevo ya 3 veces que compro el paquete de 12 litros y nunca me ha llegado con mala fecha de caducidad ni pronta.En mi casa tomamos bastante leche, el paquete de 12 litros nos dura poco menos de un mes, digamos entre 3-4 semanas.",5
0,"El producto no tiene problema cuando tiene fecha de caducidad oportuna, pero me molestó sobremanera comprar esta leche el 15 de marzo y recibirla con fecha de caducidad del 25 de marzo. ¡Para esas gracias, mejor la compro fresca!",1
0,"El precio fue bueno, pague $15 por litro y tomando en cuenta la marca, es muy buen precio, lo malo, pedí 24 litros de leche, pero la caducidad es dentro de 11 días, tuve que repartir entre la familia para no desperdiciarla.",2
0,"Leche de buena calidad solo que me fui con la finta de que era de 750ml y no de 1l por empaque. Uno anda acostumbrado a que los cartones de leche sean de a litro, pero estos son de 750ml, chéquenlos bien, yo no me fijé, pero la culpa la tuve yo, aún así estoy satisfecho por la calidad del producto, sabor y llegó sin contratiempos.",5
0,Pésimo producto,1
0,"El producto es excelente y el sabor igual. Tengo años comprando Santa Clara y al ver la promoción aquí decidí aprovechar. El envío fue rápido (1 día con prime) y todo bien, no viene maltratado ni derramado.Voy a estar actualizando las fotos con la fecha de caducidad en la que me llegan a mí.Actualizaciones:Compré 4 cajas el 12 de junio 2020 y todas llegaron con caducidad hasta el 25/SEP/2020.Super contento de que ya entra en el programa ""Planea y ahorra"", ahorré 40 pesos por caja (comparado con el precio en Sams), ¡aprovechen!Sin duda seguiré comprando por aquí además de que llega hasta tu casa y no tienes que cargar.¡Gracias Amazon!",5
0,"Creí haber encontrado una ganga!!!!En estos momentos de contingencia por el COVID-19, cuando lo que uno lo más que procura es a su familia, por evitar salir a tiendas, busqué en Amazon leche y dí con este producto que compré.No te engañan, cumplen con la descripción del producto, son paquetes con envases de 750 ml.Mi error fue ver los comentarios, las calificaciones y las fotos del producto, y peor aún ""si compras 4 paquetes tienes un 10% de descuento adicional"" y para pronto que las compro. Seguro estaba que ya tenía leche para rato. Llegó en tiempo y cuando tocan a mi puerta y veo la camioneta de Amazon, contento comento que me deje el paquete, más tarde yo lo metía (así ni el repartidor ni yo tendríamos que acercarnos). Para la noche, al abrir la caja: como la gasolina... litros de 750 ml. JajajajajajaSólo es recomendación leer bien la descripción para que no te pase lo que a un servidor, si hubiera puesto atención, al darme cuenta que no sen botes de a litro, estoy seguro no los habría comprado, mucho menos 4 paquetes. No tengo justificación, no fui engañado, pero alguna vez has vistos botes de leche en el súper de 750 ml?",1
